# [Fe/H] =    .000;  age =  4400.000 Myr;  distance =    830.00 pc;  E(b-y) =    .030 mag
#   V    (b-y)   log L   log T   log g    M/Mo   log M  R/Ro
  16.101   .571  -.5197  3.6929  4.5880    .818  -.087   .761
  16.091   .570  -.5169  3.6934  4.5874    .819  -.087   .762
  16.082   .569  -.5141  3.6938  4.5868    .820  -.086   .763
  16.072   .568  -.5112  3.6942  4.5863    .821  -.086   .764
  16.063   .567  -.5084  3.6947  4.5857    .822  -.085   .765
  16.053   .566  -.5056  3.6951  4.5852    .823  -.085   .766
  16.044   .565  -.5028  3.6956  4.5846    .824  -.084   .767
  16.035   .564  -.5000  3.6960  4.5840    .825  -.084   .767
  16.025   .563  -.4972  3.6964  4.5835    .826  -.083   .768
  16.016   .562  -.4944  3.6968  4.5829    .827  -.082   .769
  16.007   .562  -.4916  3.6973  4.5824    .828  -.082   .770
  15.998   .561  -.4888  3.6977  4.5818    .829  -.081   .771
  15.988   .560  -.4860  3.6981  4.5812    .830  -.081   .772
  15.979   .559  -.4832  3.6986  4.5807    .831  -.080   .773
  15.970   .558  -.4804  3.6990  4.5801    .832  -.080   .774
  15.961   .557  -.4776  3.6994  4.5796    .833  -.079   .775
  15.952   .556  -.4748  3.6999  4.5790    .834  -.079   .776
  15.942   .555  -.4720  3.7003  4.5784    .835  -.078   .777
  15.933   .554  -.4692  3.7007  4.5779    .836  -.078   .778
  15.924   .553  -.4664  3.7011  4.5773    .837  -.077   .779
  15.915   .552  -.4637  3.7016  4.5767    .838  -.077   .780
  15.906   .551  -.4609  3.7020  4.5762    .839  -.076   .781
  15.897   .550  -.4581  3.7024  4.5756    .840  -.076   .782
  15.888   .549  -.4553  3.7028  4.5750    .841  -.075   .783
  15.879   .548  -.4526  3.7033  4.5745    .842  -.075   .784
  15.870   .548  -.4498  3.7037  4.5739    .843  -.074   .785
  15.861   .547  -.4470  3.7041  4.5733    .844  -.074   .786
  15.852   .546  -.4443  3.7045  4.5728    .845  -.073   .787
  15.843   .545  -.4415  3.7049  4.5722    .846  -.073   .788
  15.834   .544  -.4387  3.7054  4.5716    .847  -.072   .789
  15.825   .543  -.4360  3.7058  4.5711    .848  -.072   .790
  15.817   .542  -.4332  3.7062  4.5705    .849  -.071   .791
  15.808   .541  -.4305  3.7066  4.5699    .850  -.071   .792
  15.799   .540  -.4277  3.7070  4.5694    .851  -.070   .793
  15.790   .539  -.4250  3.7075  4.5688    .852  -.070   .794
  15.781   .539  -.4222  3.7079  4.5682    .853  -.069   .795
  15.772   .538  -.4195  3.7083  4.5676    .854  -.069   .796
  15.764   .537  -.4167  3.7087  4.5671    .855  -.068   .797
  15.755   .536  -.4140  3.7091  4.5665    .856  -.068   .798
  15.746   .535  -.4112  3.7095  4.5659    .857  -.067   .799
  15.738   .534  -.4085  3.7099  4.5653    .858  -.067   .800
  15.729   .533  -.4058  3.7104  4.5648    .859  -.066   .801
  15.720   .532  -.4030  3.7108  4.5642    .860  -.066   .802
  15.712   .532  -.4003  3.7112  4.5636    .861  -.065   .803
  15.703   .531  -.3976  3.7116  4.5630    .862  -.064   .804
  15.694   .530  -.3948  3.7120  4.5625    .863  -.064   .805
  15.686   .529  -.3921  3.7124  4.5619    .864  -.063   .806
  15.677   .528  -.3894  3.7128  4.5613    .865  -.063   .807
  15.669   .527  -.3867  3.7132  4.5607    .866  -.062   .808
  15.660   .526  -.3840  3.7136  4.5602    .867  -.062   .809
  15.651   .526  -.3812  3.7141  4.5596    .868  -.061   .810
  15.643   .525  -.3785  3.7145  4.5590    .869  -.061   .811
  15.634   .524  -.3758  3.7149  4.5584    .870  -.060   .812
  15.626   .523  -.3731  3.7153  4.5578    .871  -.060   .813
  15.618   .522  -.3704  3.7157  4.5572    .872  -.059   .814
  15.609   .521  -.3677  3.7161  4.5567    .873  -.059   .815
  15.601   .521  -.3650  3.7165  4.5561    .874  -.058   .816
  15.592   .520  -.3622  3.7169  4.5555    .875  -.058   .817
  15.584   .519  -.3595  3.7173  4.5549    .876  -.057   .818
  15.576   .518  -.3568  3.7177  4.5543    .877  -.057   .819
  15.567   .517  -.3541  3.7181  4.5537    .878  -.057   .820
  15.559   .516  -.3514  3.7185  4.5531    .879  -.056   .821
  15.550   .516  -.3487  3.7189  4.5525    .880  -.056   .822
  15.542   .515  -.3460  3.7193  4.5520    .881  -.055   .823
  15.534   .514  -.3433  3.7197  4.5514    .882  -.055   .824
  15.526   .513  -.3406  3.7201  4.5508    .883  -.054   .825
  15.517   .512  -.3379  3.7205  4.5502    .884  -.054   .826
  15.509   .511  -.3351  3.7209  4.5495    .885  -.053   .827
  15.500   .511  -.3322  3.7214  4.5488    .886  -.053   .828
  15.491   .510  -.3292  3.7218  4.5480    .887  -.052   .830
  15.482   .509  -.3262  3.7222  4.5472    .888  -.052   .831
  15.473   .508  -.3233  3.7226  4.5465    .889  -.051   .832
  15.464   .507  -.3203  3.7231  4.5457    .890  -.051   .833
  15.455   .506  -.3174  3.7235  4.5449    .891  -.050   .834
  15.446   .506  -.3144  3.7239  4.5442    .892  -.050   .836
  15.437   .505  -.3114  3.7243  4.5434    .893  -.049   .837
  15.428   .504  -.3085  3.7248  4.5426    .894  -.049   .838
  15.420   .503  -.3055  3.7252  4.5418    .895  -.048   .839
  15.411   .502  -.3026  3.7256  4.5410    .896  -.048   .840
  15.402   .501  -.2996  3.7260  4.5403    .897  -.047   .842
  15.393   .500  -.2966  3.7264  4.5395    .898  -.047   .843
  15.384   .500  -.2937  3.7269  4.5387    .899  -.046   .844
  15.376   .499  -.2907  3.7273  4.5379    .900  -.046   .845
  15.368   .498  -.2879  3.7276  4.5370    .901  -.045   .847
  15.359   .497  -.2851  3.7280  4.5360    .902  -.045   .848
